timestamp_us,status
10359150000,200
10359150000,200
10359950000,200
10359990000,200
10360740000,200
10360750000,200
10361550000,200
10361550000,200
10362340000,200
10362350000,200
10363140000,200
10363150000,200
10363940000,200
10363950000,200
10364740000,200
10364750000,200
10365540000,200
10365550000,200
10366350000,200
10366350000,200
10367140000,200
10367150000,200
10367940000,200
10367950000,200
10368740000,200
10368750000,200
10369540000,200
10369550000,200
10370350000,200
10370350000,200
10371140000,200
10371150000,200
10371940000,200
10371950000,200
10372740000,200
10372750000,200
10373540000,200
10373550000,200
10374350000,200
10374350000,200
10375140000,200
10375150000,200
10375940000,200
10375950000,200
10376740000,200
10376750000,200
10377540000,200
10377550000,200
10378340000,200
10378350000,200
10379490000,200
10379490000,200
10379940000,200
10379950000,200
10380740000,200
10380750000,200
10381540000,200
10381550000,200
10382350000,200
10382350000,200
10383160000,200
10383160000,200
10383940000,200
10383950000,200
10384740000,200
10384750000,200
10385540000,200
10385550000,200
10386340000,200
10386350000,200
10387140000,200
10387150000,200
10387940000,200
10387950000,200
10388740000,200
10388750000,200
10389540000,200
10389550000,200
10390340000,200
10390350000,200
10391140000,200
10391150000,200
10391940000,200
10391950000,200
10392740000,200
10392750000,200
10393540000,200
10393550000,200
10394340000,200
10394350000,200
10395140000,200
10395150000,200
10395940000,200
10395950000,200
10396740000,200
10396750000,200
10397540000,200
10397550000,200
10398340000,200
10398350000,200
10399150000,200
10399150000,200
10399940000,200
10399950000,200
10400740000,200
10400750000,200
10401540000,200
10401550000,200
10402340000,200
10402350000,200
10403140000,200
10403150000,200
