timestamp_us,status
5820010000,200
5820020000,200
5820820000,200
5820820000,200
5821610000,200
5821620000,200
5822420000,200
5822420000,200
5823210000,200
5823220000,200
5824020000,200
5824020000,200
5824810000,200
5824820000,200
5825620000,200
5825620000,200
5826410000,200
5826420000,200
5827210000,200
5827220000,200
5828020000,200
5828020000,200
5828820000,200
5828820000,200
5829610000,200
5829620000,200
5830420000,200
5830420000,200
5831210000,200
5831220000,200
5832020000,200
5832020000,200
5832810000,200
5832820000,200
5833610000,200
5833620000,200
5834410000,200
5834420000,200
5835210000,200
5835220000,200
5836010000,200
5836090000,200
5836810000,200
5836820000,200
5837610000,200
5837620000,200
5838410000,200
5838420000,200
5839250000,200
5839290000,200
5840020000,200
5840090000,200
5840820000,200
5840820000,200
5841610000,200
5841620000,200
5842410000,200
5842420000,200
5843210000,200
5843220000,200
5844010000,200
5844020000,200
5844820000,200
5844820000,200
5845610000,200
5845620000,200
5846420000,200
5846420000,200
5847210000,200
5847220000,200
5848010000,200
5848020000,200
5848810000,200
5848890000,200
5849620000,200
5849620000,200
5850420000,200
5850420000,200
5851210000,200
5851220000,200
5852010000,200
5852020000,200
5852810000,200
5852820000,200
5853610000,200
5853620000,200
5854410000,200
5854420000,200
5855220000,200
5855290000,200
5856010000,200
5856020000,200
5856810000,200
5856820000,200
5857610000,200
5857620000,200
5858410000,200
5858420000,200
5859210000,200
5859220000,200
5860010000,200
5860020000,200
5860810000,200
5860820000,200
5861610000,200
5861620000,200
5862410000,200
5862420000,200
5863210000,200
5863220000,200
5864010000,200
5864020000,200
