timestamp_us,status
3822010000,200
3822020000,200
3822820000,200
3822820000,200
3823620000,200
3823620000,200
3824410000,200
3824420000,200
3825210000,200
3825220000,200
3826010000,200
3826020000,200
3826820000,200
3826820000,200
3827620000,200
3827620000,200
3828410000,200
3828420000,200
3829220000,200
3829220000,200
3830020000,200
3830020000,200
3830820000,200
3830820000,200
3831620000,200
3831620000,200
3832420000,200
3832420000,200
3833210000,200
3833220000,200
3834010000,200
3834020000,200
3834810000,200
3834820000,200
3835610000,200
3835620000,200
3836420000,200
3836420000,200
3837220000,200
3837220000,200
3838010000,200
3838020000,200
3838810000,200
3838820000,200
3839620000,200
3839620000,200
3840420000,200
3840420000,200
3841220000,200
3841220000,200
3842010000,200
3842020000,200
3842810000,200
3842820000,200
3843620000,200
3843620000,200
3844410000,200
3844420000,200
3845210000,200
3845220000,200
3846010000,200
3846020000,200
3846820000,200
3846820000,200
3847610000,200
3847620000,200
3848410000,200
3848420000,200
3849220000,200
3849220000,200
3850020000,200
3850020000,200
3850820000,200
3850820000,200
3851610000,200
3851620000,200
3852420000,200
3852420000,200
3853210000,200
3853220000,200
3854020000,200
3854020000,200
3854820000,200
3854820000,200
3855620000,200
3855620000,200
3856410000,200
3856420000,200
3857210000,200
3857220000,200
3858020000,200
3858020000,200
3858810000,200
3858820000,200
3859620000,200
3859620000,200
3860420000,200
3860420000,200
3861210000,200
3861220000,200
3862020000,200
3862020000,200
3862820000,502
3862820000,502
3865640000,504
3865640000,504
3865640000,502
3865640000,502
3865640000,502
3867640000,504
3868020000,504
3868700000,504
3868700000,200
3868700000,200
3868700000,200
3869060000,200
3869070000,200
3869070000,200
3869220000,200
3869220000,200
3870020000,200
3870020000,200
3870820000,200
3870820000,200
3871610000,200
3871620000,200
3872410000,200
3872420000,200
3873220000,200
3873220000,200
3874010000,200
3874020000,200
3874820000,200
3874820000,200
3875620000,200
3875620000,200
3876410000,200
3876420000,200
3877220000,200
3877220000,200
3878020000,200
3878020000,200
3878820000,200
3878820000,200
3879610000,200
3879620000,200
3880410000,200
3880420000,200
3881210000,200
3881220000,200
3882010000,200
3882020000,200
3882820000,200
3882820000,200
3883610000,200
3883620000,200
3884410000,200
3884420000,200
3885210000,200
3885220000,200
3886010000,200
3886020000,200
3886820000,200
3886820000,200
3887610000,200
3887620000,200
3888420000,200
3888420000,200
3889220000,200
3889220000,200
3890010000,200
3890020000,200
3890810000,200
3890820000,200
3891610000,200
3891620000,200
3892420000,200
3892420000,200
3893210000,200
3893220000,200
3894010000,200
3894020000,200
3894810000,200
3894820000,200
3895610000,200
3895620000,200
3896410000,200
3896420000,200
3897210000,200
3897220000,200
3898010000,200
3898020000,200
3898810000,200
3898820000,200
3899610000,200
3899620000,200
3900410000,200
3900420000,200
3901210000,200
3901220000,200
3902020000,200
3902020000,200
3902820000,200
3902820000,200
3903610000,200
3903620000,200
3904420000,200
3904420000,200
3905210000,200
3905220000,200
3906010000,200
3906020000,200
3906810000,200
3906820000,200
3907610000,200
3907620000,200
3908420000,200
3908420000,200
3909220000,200
3909220000,200
3910010000,200
3910020000,200
3910810000,200
3910820000,200
3911610000,200
3911620000,200
3912420000,200
3912420000,200
3913210000,200
3913220000,200
3914020000,200
3914020000,200
3914820000,200
3914820000,200
3915620000,200
3915620000,200
3916420000,200
3916420000,200
3917220000,200
3917220000,200
3918020000,200
3918020000,200
3918810000,200
3918820000,200
3919610000,200
3919620000,200
3920420000,200
3920420000,200
3921210000,200
3921220000,200
3922010000,200
3922020000,200
3922820000,200
3922820000,200
3923610000,200
3923620000,200
3924420000,200
3924420000,200
3925210000,200
3925220000,200
3926010000,200
3926020000,200
3926820000,200
3926820000,200
3927610000,200
3927620000,200
3928420000,200
3928420000,200
3929210000,200
3929220000,200
3930010000,200
3930020000,200
3930820000,200
3930820000,200
3931620000,200
3931620000,200
3932420000,200
3932420000,200
3933210000,200
3933220000,200
3934020000,200
3934020000,200
3934820000,200
3934820000,200
3935610000,200
3935620000,200
3936410000,200
3936420000,200
3937210000,200
3937220000,200
3938020000,200
3938020000,200
3938820000,200
3938820000,200
3939630000,200
3939630000,200
3940420000,200
3940420000,200
3941210000,200
3941220000,200
3942020000,200
