timestamp_us,status
3979170000,200
3979180000,200
3979980000,200
3979980000,200
3980780000,200
3980780000,200
3981580000,200
3981580000,200
3982380000,200
3982380000,200
3983180000,200
3983180000,200
3983980000,200
3983980000,200
3984780000,200
3984780000,200
3985580000,200
3985580000,200
3986380000,200
3986380000,200
3987180000,200
3987180000,200
3987980000,200
3987980000,200
3988780000,200
3988780000,200
3989570000,200
3989580000,200
3990380000,200
3990380000,200
3991180000,200
3991180000,200
3991980000,200
3991980000,200
3992780000,200
3992780000,200
3993580000,200
3993580000,200
3994380000,200
3994380000,200
3995180000,200
3995180000,200
3995970000,200
3995980000,200
3996780000,200
3996780000,200
3997580000,200
3997580000,200
3998380000,200
3998380000,200
3999180000,200
3999180000,200
3999980000,200
3999980000,200
4000780000,200
4000780000,200
4001580000,200
4001580000,200
4002380000,200
4002380000,200
4003180000,200
4003180000,200
4003980000,200
4003980000,200
4004780000,200
4004780000,200
4005580000,200
4005580000,200
4006380000,200
4006380000,200
4007180000,200
4007180000,200
4007980000,200
4007980000,200
4008780000,200
4008780000,200
4009580000,200
4009580000,200
4010380000,200
4010380000,200
4011170000,200
4011180000,200
4011980000,200
4011980000,200
4012780000,200
4012780000,200
4013580000,200
4013580000,200
4014380000,200
4014380000,200
4015180000,200
4015180000,200
4015980000,200
4015980000,200
4016780000,200
4016780000,200
4017580000,200
4017580000,200
4018380000,200
4018380000,200
4019180000,200
4019180000,200
4019980000,200
4019980000,200
4020780000,200
4020780000,200
4021580000,200
4021580000,200
4022380000,200
4022380000,200
4023180000,200
4023180000,200
