timestamp_us,status
5057810000,200
5057820000,200
5058620000,200
5058620000,200
5059410000,200
5059420000,200
5060220000,200
5060220000,200
5061010000,200
5061020000,200
5061810000,200
5061820000,200
5062610000,200
5062620000,200
5063410000,200
5063420000,200
5064210000,200
5064220000,200
5065010000,200
5065020000,200
5065810000,200
5065820000,200
5066610000,200
5066620000,200
5067410000,200
5067420000,200
5068210000,200
5068220000,200
5069010000,200
5069020000,200
5069810000,200
5069820000,200
5070610000,200
5070620000,200
5071410000,200
5071420000,200
5072210000,200
5072220000,200
5073010000,200
5073020000,200
5073810000,200
5073820000,200
5074610000,200
5074620000,200
5075410000,200
5075420000,200
5076210000,200
5076220000,200
5077010000,200
5077020000,200
5077810000,200
5077820000,200
5078610000,200
5078620000,200
5079410000,200
5079420000,200
5080210000,200
5080220000,200
5081010000,200
5081020000,200
5081810000,200
5081820000,200
5082610000,200
5082620000,200
5083410000,200
5083420000,200
5084210000,200
5084220000,200
5085010000,200
5085020000,200
5085810000,200
5085820000,200
5086610000,200
5086620000,200
5087410000,200
5087420000,200
5088210000,200
5088220000,200
5089010000,200
5089020000,200
5089810000,200
5089820000,200
5090610000,200
5090620000,200
5091410000,200
5091420000,200
5092220000,200
5092220000,200
5093020000,200
5093020000,200
5093810000,200
5093820000,200
5094610000,200
5094620000,200
5095420000,200
5095420000,200
5096210000,200
5096220000,200
5097010000,200
5097020000,200
5097810000,200
5097820000,200
5098610000,200
5098620000,200
5099410000,200
5099420000,200
5100210000,200
5100220000,200
5101010000,200
5101020000,200
5101810000,200
5101820000,200
