timestamp_us,status
8245230000,200
8245230000,200
8246059999,200
8246059999,200
8246830000,200
8246830000,200
8247629999,200
8247629999,200
8248430000,200
8248440000,200
8249230000,200
8249230000,200
8250030000,200
8250040000,200
8250830000,200
8250840000,200
8251629999,200
8251629999,200
8252430000,200
8252440000,200
8253230000,200
8253240000,200
8254030000,200
8254040000,200
8254840000,200
8254889999,200
8255629999,200
8255629999,200
8256430000,200
8256440000,200
8257230000,200
8257240000,200
8258030000,200
8258030000,200
8258830000,200
8258830000,200
8259629999,200
8259629999,200
8260430000,200
8260430000,200
8261240000,200
8261240000,200
8262030000,200
8262090000,200
8262830000,200
8262840000,200
8263629999,200
8263690000,200
8264430000,200
8264430000,200
8265230000,200
8265230000,200
8266030000,200
8266030000,200
8266830000,200
8266840000,200
8267629999,200
8267629999,200
8268430000,200
8268430000,200
8269230000,200
8269230000,200
8270030000,200
8270040000,200
8270830000,200
8270840000,200
8271629999,200
8271629999,200
8272430000,200
8272430000,200
8273230000,200
8273230000,200
8274030000,200
8274040000,200
8274830000,200
8274830000,200
8275629999,200
8275629999,200
8276440000,200
8276440000,200
8277230000,200
8277230000,200
8278030000,200
8278030000,200
8278830000,200
8278840000,200
8279629999,200
8279639999,200
8280430000,200
8280490000,200
8281230000,200
8281230000,200
8282030000,200
8282040000,200
8282830000,200
8282840000,200
8283629999,200
8283639999,200
8284430000,200
8284440000,200
8285230000,200
8285240000,200
8286030000,200
8286030000,200
8286830000,200
8286830000,200
8287629999,200
8287629999,200
8288430000,200
8288430000,200
8289230000,200
8289240000,200
8290030000,200
8290030000,200
