timestamp_us,status
4509920000,200
4509920000,200
4510720000,200
4510720000,200
4511520000,200
4511520000,200
4512320000,200
4512320000,200
4513120000,200
4513120000,200
4513920000,200
4513920000,200
4514720000,200
4514720000,200
4515520000,200
4515520000,200
4516320000,200
4516320000,200
4517120000,200
4517120000,200
4517920000,200
4517920000,200
4518720000,200
4518720000,200
4519520000,200
4519520000,200
4520320000,200
4520320000,200
4521120000,200
4521120000,200
4521920000,200
4521920000,200
4522720000,200
4522720000,200
4523520000,200
4523520000,200
4524320000,200
4524320000,200
4525120000,200
4525120000,200
4525920000,200
4525920000,200
4526720000,200
4526720000,200
4527520000,200
4527520000,200
4528320000,200
4528320000,200
4529120000,200
4529120000,200
4529920000,200
4529920000,200
4530720000,200
4530720000,200
4531520000,200
4531520000,200
4532320000,200
4532320000,200
4533120000,200
4533120000,200
4533920000,200
4533920000,200
4534720000,200
4534720000,200
4535520000,200
4535520000,200
4536320000,200
4536320000,200
4537120000,200
4537120000,200
4537920000,200
4537920000,200
4538720000,200
4538720000,200
4539520000,200
4539520000,200
4540320000,200
4540320000,200
4541120000,200
4541120000,200
4541920000,200
4541920000,200
4542720000,200
4542720000,200
4543520000,200
4543520000,200
4544320000,200
4544320000,200
4545120000,200
4545120000,200
4545920000,200
4545920000,200
4546720000,200
4546720000,200
4547520000,200
4547520000,200
4548320000,200
4548320000,200
4549120000,200
4549120000,200
4549920000,200
4549920000,200
4550720000,200
4550720000,200
4551520000,200
4551520000,200
4552320000,200
4552320000,200
4553120000,200
4553120000,200
4553920000,200
4553920000,200
4554720000,200
4554720000,200
4555520000,200
4555520000,200
4556320000,200
4556320000,200
4557120000,200
4557120000,200
4557920000,200
4557940000,200
4558720000,200
4558720000,200
4559520000,200
4559520000,200
4560320000,200
4560320000,200
4561120000,200
4561120000,200
4561920000,200
4561920000,200
4562720000,200
4562720000,200
4563520000,200
4563520000,200
4564320000,200
4564320000,200
4565120000,200
4565120000,200
4565920000,200
4565920000,200
4566720000,200
4566720000,200
4567520000,200
4567520000,200
4568320000,200
4568320000,200
4569120000,200
4569120000,200
4569920000,200
4569920000,200
4570720000,200
4570720000,200
4571520000,200
4571520000,200
4572320000,200
4572320000,200
4573120000,200
4573130000,200
4573920000,200
4573920000,200
4574720000,200
4574720000,200
4575520000,200
4575520000,200
4576320000,200
4576320000,200
4577120000,200
4577120000,200
4577920000,200
4577920000,200
4578720000,200
4578720000,200
4579520000,200
4579520000,200
4580320000,200
4580320000,200
4581120000,200
4581120000,200
4581920000,200
4581920000,200
4582720000,200
4582720000,200
4583520000,200
4583520000,200
4584320000,200
4584320000,200
4585120000,200
4585120000,200
4585920000,200
4585920000,200
4586720000,200
4586720000,200
4587520000,200
4587520000,200
4588320000,200
4588320000,200
4589120000,200
4589120000,200
4589920000,200
4589920000,200
4590720000,200
4590720000,200
4591520000,200
4591520000,200
4592320000,200
4592320000,200
4593120000,200
4593120000,200
4593920000,200
4593920000,200
4594720000,200
4594720000,200
4595520000,200
4595520000,200
4596320000,200
4596320000,200
4597120000,200
4597120000,200
4597920000,200
4597920000,200
4598720000,200
4598720000,200
4599520000,200
4599520000,200
4600320000,200
4600320000,200
4601230000,200
4601300000,200
4601920000,200
4601920000,200
4602720000,200
4602720000,200
4603520000,200
4603520000,200
4604320000,200
4604320000,200
4605120000,200
4605120000,200
4605920000,200
4605920000,200
4606720000,200
4606720000,200
4607520000,200
4607520000,200
4608320000,200
4608320000,200
4609120000,200
4609120000,200
4609920000,200
4609920000,200
4610720000,200
4610720000,200
4611520000,200
4611520000,200
4612320000,200
4612320000,200
4613120000,200
4613120000,200
4613920000,200
4613920000,200
4614720000,200
4614720000,200
4615520000,200
4615520000,200
4616320000,200
4616320000,200
4617120000,200
4617120000,200
4617920000,200
4617920000,200
4618720000,200
4618720000,200
4619520000,200
4619520000,200
4620320000,200
4620320000,200
4621120000,200
4621120000,200
4621920000,200
4621920000,200
4622720000,200
4622720000,200
4623520000,200
4623520000,200
4624320000,200
4624320000,200
4625120000,200
4625120000,200
4625920000,200
4625920000,200
4626720000,200
4626720000,200
4627520000,200
4627520000,200
4628320000,200
4628320000,200
4629120000,200
4629120000,200
4629920000,200
