timestamp_us,status
10172150000,200
10172160000,200
10172960000,200
10172960000,200
10173760000,200
10173760000,200
10174550000,200
10174560000,200
10175360000,200
10175360000,200
10176150000,200
10176160000,200
10176950000,200
10176960000,200
10177760000,200
10177760000,200
10178560000,200
10178560000,200
10179380000,200
10179380000,200
10180150000,200
10180160000,200
10180950000,200
10180960000,200
10181750000,200
10181760000,200
10182560000,200
10182560000,200
10183360000,200
10183360000,200
10184160000,200
10184160000,200
10184970000,200
10184970000,200
10185750000,200
10185760000,200
10186560000,200
10186560000,200
10187350000,200
10187360000,200
10188160000,200
10188160000,200
10188960000,200
10188960000,200
10189750000,200
10189760000,200
10190560000,200
10190560000,200
10191360000,200
10191360000,200
10192160000,200
10192160000,200
10192960000,200
10192960000,200
10193750000,200
10193760000,200
10194550000,200
10194560000,200
10195360000,200
10195360000,200
10196150000,200
10196160000,200
10196960000,200
10196960000,200
10197750000,200
10197760000,200
10198560000,200
10198560000,200
10199350000,200
10199360000,200
10200150000,200
10200160000,200
10200960000,200
10200960000,200
10201750000,200
10201760000,200
10202550000,200
10202560000,200
10203350000,200
10203360000,200
10204160000,200
10204160000,200
10204950000,200
10204960000,200
10205760000,200
10205760000,200
10206550000,200
10206560000,200
10207360000,200
10207360000,200
10208160000,200
10208160000,200
10208950000,200
10208960000,200
10209760000,200
10209760000,200
10210550000,200
10210560000,200
10211360000,200
10211360000,200
10212150000,200
10212170000,200
10212950000,200
10212960000,200
10213760000,200
10213760000,200
10214560000,200
10214560000,200
10215350000,200
10215360000,200
10216160000,200
10216160000,200
10216960000,200
10216960000,200
10217760000,200
10217760000,200
10218550000,200
10218560000,200
10219360000,200
10219360000,200
10220150000,200
10220160000,200
10220950000,502
10220960000,502
10221760000,200
10221780000,200
10222560000,200
10222560000,200
10223360000,200
10223360000,200
10224150000,200
10224160000,200
10224950000,200
10224960000,200
10225750000,200
10225760000,200
10226550000,200
10226560000,200
10227360000,200
10227360000,200
10228160000,200
10228160000,200
10228950000,200
10228960000,200
10231750000,504
10231760000,200
10231760000,504
10231760000,200
10231760000,200
10231760000,200
10232160000,200
10232160000,200
10232950000,200
10232960000,200
10233760000,200
10233760000,200
10234560000,200
10234560000,200
10235360000,200
10235360000,200
10236150000,200
10236160000,200
10236960000,200
10236960000,200
10237760000,200
10237760000,200
10238550000,200
10238560000,200
10239360000,200
10239360000,200
10240150000,200
10240160000,200
10240960000,200
10240960000,200
10241750000,200
10241760000,200
10242550000,200
10242560000,200
10243360000,200
10243360000,200
10244160000,200
10244160000,200
10244960000,200
10244960000,200
10245760000,200
10245760000,200
10246560000,200
10246560000,200
10247360000,200
10247360000,200
10248150000,200
10248160000,200
10248960000,200
10248960000,200
10249750000,200
10249760000,200
10250560000,200
10250560000,200
10251350000,200
10251360000,200
10252150000,200
10252160000,200
10252960000,200
10252960000,200
10253750000,200
10253760000,200
10254560000,200
10254560000,200
10255360000,200
10255360000,200
10256150000,200
10256160000,200
10256960000,200
10256960000,200
10257750000,200
10257760000,200
10258560000,200
10258560000,200
10259350000,200
10259360000,200
10260160000,200
10260160000,200
10260960000,200
10260960000,200
10261750000,200
10261760000,200
10262550000,200
10262560000,200
10263350000,200
10263360000,200
10264160000,200
10264160000,200
10264960000,200
10264960000,200
10265760000,200
10265760000,200
10266550000,200
10266560000,200
10267360000,200
10267360000,200
10268160000,200
10268160000,200
10268950000,200
10268960000,200
10269750000,200
10269760000,200
10270560000,200
10270560000,200
10271360000,200
10271360000,200
10272150000,200
10272160000,200
10272960000,200
10272960000,200
10273750000,200
10273760000,200
10274550000,200
10274560000,200
10275360000,200
10275360000,200
10276150000,200
10276160000,200
10276960000,200
10276960000,200
10277750000,200
10277760000,200
10278550000,200
10278560000,200
10279350000,200
10279360000,200
10280150000,200
10280160000,200
10280960000,200
10280960000,200
10281750000,200
10281760000,200
10282560000,200
10282560000,200
10283360000,200
10283360000,200
10284150000,200
10284160000,200
10284960000,200
10284960000,200
10285750000,200
10285760000,200
10286560000,200
10286560000,200
10287350000,200
10287360000,200
10288150000,200
10288160000,200
10288950000,200
10288960000,200
10289760000,200
10289760000,200
10290560000,200
10290560000,200
10291360000,200
10291360000,200
10292160000,200
