timestamp_us,status
6601230000,200
6601240000,200
6602040000,200
6602050000,200
6602840000,200
6602850000,200
6603640000,200
6603650000,200
6604440000,200
6604450000,200
6605240000,200
6605250000,200
6606040000,200
6606040000,200
6606840000,200
6606850000,200
6607640000,200
6607650000,200
6608440000,200
6608450000,200
6609240000,200
6609250000,200
6610040000,200
6610050000,200
6610840000,200
6610850000,200
6611640000,200
6611650000,200
6612440000,200
6612450000,200
6613240000,200
6613250000,200
6614040000,200
6614050000,200
6614840000,200
6614850000,200
6615640000,200
6615650000,200
6616440000,200
6616450000,200
6617240000,200
6617250000,200
6618040000,200
6618050000,200
6618840000,200
6618850000,200
6619640000,200
6619650000,200
6620440000,200
6620440000,200
6621240000,200
6621250000,200
6622040000,200
6622050000,200
6622840000,200
6622850000,200
6623640000,200
6623650000,200
6624440000,200
6624450000,200
6625240000,200
6625250000,200
6626040000,200
6626050000,200
6626840000,200
6626840000,200
6627640000,200
6627650000,200
6628440000,200
6628450000,200
6629240000,200
6629250000,200
6630040000,200
6630050000,200
6630840000,200
6630850000,200
6631640000,200
6631650000,200
6632440000,200
6632450000,200
6633240000,200
6633250000,200
6634040000,200
6634050000,200
6634840000,200
6634850000,200
6635640000,200
6635650000,200
6636440000,200
6636440000,200
6637240000,200
6637250000,200
6638040000,200
6638050000,200
6638840000,200
6638850000,200
6639640000,200
6639650000,200
6640440000,200
6640450000,200
6641240000,200
6641250000,200
6642040000,502
6642040000,502
6644870000,504
6644880000,504
6644890000,502
6644890000,502
6644890000,502
6646890000,504
6647240000,504
6647900000,504
6647950000,200
6648270000,200
6648270000,200
6648270000,200
6648440000,200
6648900000,200
6648910000,200
6648910000,200
6649240000,200
6649250000,200
6650040000,200
6650050000,200
6650840000,200
6650850000,200
6651640000,200
6651650000,200
6652440000,200
6652450000,200
6653240000,200
6653240000,200
6654040000,200
6654040000,200
6654840000,200
6654850000,200
6655640000,200
6655650000,200
6656440000,200
6656450000,200
6657240000,200
6657250000,200
6658040000,200
6658040000,200
6658840000,200
6658850000,200
6659640000,200
6659640000,200
6660440000,200
6660450000,200
6661240000,200
6661250000,200
6662040000,200
6662050000,200
6662840000,200
6662850000,200
6663640000,200
6663640000,200
6664440000,200
6664450000,200
6665240000,200
6665250000,200
6666040000,200
6666050000,200
6666840000,200
6666850000,200
6667640000,200
6667650000,200
6668440000,200
6668450000,200
6669240000,200
6669250000,200
6670040000,200
6670050000,200
6670840000,200
6670850000,200
6671640000,200
6671640000,200
6672440000,200
6672450000,200
6673240000,200
6673250000,200
6674040000,200
6674050000,200
6674840000,200
6674850000,200
6675640000,200
6675650000,200
6676440000,200
6676450000,200
6677240000,200
6677250000,200
6678040000,200
6678050000,200
6678840000,200
6678850000,200
6679640000,200
6679650000,200
6680440000,200
6680450000,200
6681240000,200
6681250000,200
6682040000,200
6682050000,200
6682840000,200
6682850000,200
6683640000,200
6683650000,200
6684440000,200
6684450000,200
6685240000,200
6685240000,200
6686040000,200
6686050000,200
6686840000,200
6686850000,200
6687640000,200
6687650000,200
6688440000,200
6688450000,200
6689240000,200
6689250000,200
6690040000,200
6690050000,200
6690840000,200
6690850000,200
6691640000,200
6691640000,200
6692440000,200
6692450000,200
6693240000,200
6693250000,200
6694040000,200
6694050000,200
6694840000,200
6694850000,200
6695640000,200
6695650000,200
6696440000,200
6696440000,200
6697240000,200
6697250000,200
6698040000,200
6698050000,200
6698840000,200
6698850000,200
6699640000,200
6699650000,200
6700440000,200
6700450000,200
6701240000,200
6701240000,200
6702040000,200
6702050000,200
6702840000,200
6702850000,200
6703640000,200
6703650000,200
6704440000,200
6704450000,200
6705240000,200
6705250000,200
6706040000,200
6706050000,200
6706840000,200
6706850000,200
6707640000,200
6707650000,200
6708440000,200
6708450000,200
6709240000,200
6709250000,200
6710040000,200
6710040000,200
6710840000,200
6710850000,200
6711640000,200
6711640000,200
6712440000,200
6712450000,200
6713240000,200
6713250000,200
6714040000,200
6714050000,200
6714840000,200
6714850000,200
6715640000,200
6715650000,200
6716440000,200
6716450000,200
6717240000,200
6717240000,200
6718040000,200
6718050000,200
6718840000,200
6718850000,200
6719640000,200
6719650000,200
6720440000,200
6720450000,200
6721240000,200
