timestamp_us,status
2337190000,200
2337190000,200
2337990000,200
2338000000,200
2338790000,200
2338800000,200
2339590000,200
2339600000,200
2340390000,200
2340400000,200
2341200000,200
2341200000,200
2341990000,200
2342000000,200
2342790000,200
2342800000,200
2343590000,200
2343600000,200
2344390000,200
2344400000,200
2345220000,200
2345220000,200
2345990000,200
2345990000,200
2346790000,200
2346800000,200
2347590000,200
2347600000,200
2348390000,200
2348490000,200
2349190000,200
2349200000,200
2349990000,200
2350000000,200
2350790000,200
2350800000,200
2351590000,200
2351600000,200
2352390000,200
2352400000,200
2353190000,200
2353200000,200
2353990000,200
2354000000,200
2354790000,200
2354800000,200
2355590000,200
2355590000,200
2356390000,200
2356400000,200
2357190000,200
2357200000,200
2357990000,200
2358000000,200
2358790000,200
2358800000,200
2359590000,200
2359600000,200
2360390000,200
2360490000,200
2361190000,200
2361200000,200
2361990000,200
2362000000,200
2362790000,200
2362800000,200
2363590000,200
2363600000,200
2364390000,200
2364400000,200
2365190000,200
2365200000,200
2365990000,200
2366000000,200
2366790000,200
2366800000,200
2367590000,200
2367600000,200
2368390000,200
2368400000,200
2369190000,200
2369200000,200
2369990000,200
2370000000,200
2370790000,200
2370800000,200
2371590000,200
2371600000,200
2372390000,200
2372400000,200
2373190000,200
2373200000,200
2373990000,200
2374000000,200
2374790000,200
2374800000,200
2375590000,200
2375600000,200
2376390000,200
2376490000,200
2377190000,200
2377200000,200
2377990000,200
2377990000,200
2378790000,200
2378800000,200
2379590000,200
2379590000,200
2380390000,200
2380390000,200
2381190000,200
2381190000,200
